순수코드라인, 순환복잡도(10이하가 적당),토큰,파라미터수,총라인수,파일정보,파일명,함수명
8,1,61,1,8,"CustomAlterTableParserListener::enterAlterByRenameColumn@228-235@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::enterAlterByRenameColumn","CustomAlterTableParserListener::enterAlterByRenameColumn( MySqlParser . AlterByRenameColumnContext ctx)",228,235
15,3,118,1,15,"CustomAlterTableParserListener::exitAlterByRenameColumn@238-252@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::exitAlterByRenameColumn","CustomAlterTableParserListener::exitAlterByRenameColumn( MySqlParser . AlterByRenameColumnContext ctx)",238,252
4,1,42,1,4,"CustomAlterTableParserListener::toCdcColumn@254-257@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::toCdcColumn","CustomAlterTableParserListener::toCdcColumn( Column dbzColumn)",254,257
4,1,37,1,4,"CustomAlterTableParserListener::toCdcTableId@259-262@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomAlterTableParserListener.java","CustomAlterTableParserListener::toCdcTableId","CustomAlterTableParserListener::toCdcTableId( TableId dbzTableId)",259,262
4,1,20,0,4,"CustomMySqlAntlrDdlParser::CustomMySqlAntlrDdlParser@38-41@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","CustomMySqlAntlrDdlParser::CustomMySqlAntlrDdlParser","CustomMySqlAntlrDdlParser::CustomMySqlAntlrDdlParser()",38,41
229,1,1731,0,231,"CustomMySqlAntlrDdlParser::initializeDataTypeResolver@46-276@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","CustomMySqlAntlrDdlParser::initializeDataTypeResolver","CustomMySqlAntlrDdlParser::initializeDataTypeResolver()",46,276
3,1,14,0,3,"CustomMySqlAntlrDdlParser::createParseTreeWalkerListener@279-281@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","CustomMySqlAntlrDdlParser::createParseTreeWalkerListener","CustomMySqlAntlrDdlParser::createParseTreeWalkerListener()",279,281
5,1,28,0,5,"CustomMySqlAntlrDdlParser::getAndClearParsedEvents@283-287@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParser.java","CustomMySqlAntlrDdlParser::getAndClearParsedEvents","CustomMySqlAntlrDdlParser::getAndClearParsedEvents()",283,287
16,1,166,2,17,"CustomMySqlAntlrDdlParserListener::CustomMySqlAntlrDdlParserListener@76-92@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParserListener.java","CustomMySqlAntlrDdlParserListener::CustomMySqlAntlrDdlParserListener","CustomMySqlAntlrDdlParserListener::CustomMySqlAntlrDdlParserListener( MySqlAntlrDdlParser parser , LinkedList<SchemaChangeEvent> parsedEvents)",76,92
3,1,8,0,3,"CustomMySqlAntlrDdlParserListener::getErrors@100-102@./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParserListener.java","./flink-cdc-connect/flink-cdc-pipeline-connectors/flink-cdc-pipeline-connector-mysql/src/main/java/org/apache/flink/cdc/connectors/mysql/source/parser/CustomMySqlAntlrDdlParserListener.java","CustomMySqlAntlrDdlParserListener::getErrors","CustomMySqlAntlrDdlParserListener::getErrors()",100,102
